Date,HomeTeam,AwayTeam,FTHG,FTAG,HY,AY,HR,AR,HC,AC,HO,AO,total_goals,total_cards,total_corners,total_offsides,home_avg_goals,home_avg_cards,home_avg_corners,home_avg_offsides,away_avg_goals,away_avg_cards,away_avg_corners,away_avg_offsides,home_is_Arsenal,away_is_Arsenal,home_is_Aston Villa,away_is_Aston Villa,home_is_Bournemouth,away_is_Bournemouth,home_is_Brentford,away_is_Brentford,home_is_Brighton,away_is_Brighton,home_is_Burnley,away_is_Burnley,home_is_Chelsea,away_is_Chelsea,home_is_Crystal Palace,away_is_Crystal Palace,home_is_Everton,away_is_Everton,home_is_Fulham,away_is_Fulham,home_is_Ipswich,away_is_Ipswich,home_is_Leeds,away_is_Leeds,home_is_Leicester,away_is_Leicester,home_is_Liverpool,away_is_Liverpool,home_is_Luton,away_is_Luton,home_is_Man City,away_is_Man City,home_is_Man United,away_is_Man United,home_is_Newcastle,away_is_Newcastle,home_is_Nott'm Forest,away_is_Nott'm Forest,home_is_Sheffield United,away_is_Sheffield United,home_is_Southampton,away_is_Southampton,home_is_Sunderland,away_is_Sunderland,home_is_Tottenham,away_is_Tottenham,home_is_West Ham,away_is_West Ham,home_is_Wolves,away_is_Wolves,is_weekend,year,month,home_avg_gs_5,home_avg_gc_5,away_avg_gs_5,away_avg_gc_5,rest_days_home,rest_days_away,h2h_avg_goals,home_points,away_points,goal_diff,home_points_5,home_points_10,home_gd_5,home_gd_10,home_elo_like,away_points_5,away_points_10,away_gd_5,away_gd_10,away_elo_like,elo_diff,points5_diff,gd5_diff
2023-05-20,Liverpool,Aston Villa,1,1,3,5,0,0,9,4,,,2,8,13,0.0,2.2,1.6,5.8,0.0,0.8,2.2,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,2.2,1.4,1.0,0.8,14.0,14.0,,1,1,0,3.0,2.3,1.4,1.0,1.8059389617019181,1.4,2.2,0.0,1.1,1.3169624401057958,0.48897652159612237,1.6,1.4
2023-05-20,Tottenham,Brentford,1,3,1,1,0,0,8,2,,,4,2,10,0.0,1.6,2.4,4.4,0.0,1.4,1.8,5.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,5,2.0,1.4,1.0,1.4,14.0,14.0,,0,3,-2,0.8,1.2,-1.2,-0.4,0.6351707419587237,2.0,1.2,0.8,0.0,1.0415327553056553,-0.40636201334693156,-1.2,-2.0
2023-05-20,Bournemouth,Man United,0,1,1,0,0,0,3,6,,,1,1,9,0.0,1.2,1.6,4.6,0.0,1.0,2.6,6.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,1.4,2.2,0.8,1.2,14.0,13.0,,0,3,-1,1.2,1.5,-0.8,-0.6,0.5017170909936273,1.4,1.7,0.2,0.4,1.1942897470009441,-0.6925726560073169,-0.19999999999999996,-1.0
2023-05-20,Wolves,Everton,1,1,5,1,0,0,1,7,,,2,6,8,0.0,0.8,2.8,6.0,0.0,1.6,2.2,4.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2023,5,1.6,0.8,1.8,1.4,14.0,12.0,,1,1,0,1.2,1.3,-1.2,-0.6,0.5513008401290715,1.0,1.0,-0.4,-0.5,0.26357777456447246,0.2877230655645991,0.19999999999999996,-0.7999999999999999
2023-05-20,Nott'm Forest,Arsenal,1,0,3,2,0,0,3,6,,,1,5,9,0.0,2.4,1.4,2.4,0.0,1.8,0.8,5.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,1.8,1.8,2.0,1.6,12.0,13.0,,3,0,1,1.4,0.8,0.2,-0.5,0.3851540061314684,1.4,1.8,-0.4,0.7,1.3758313635124257,-0.9906773573809573,0.0,0.6000000000000001
2023-05-20,Fulham,Crystal Palace,2,2,3,0,0,0,7,4,,,4,3,11,0.0,1.6,0.6,3.8,0.0,1.2,2.2,8.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,1.6,2.0,1.6,1.6,12.0,14.0,,1,1,0,1.2,1.2,0.2,-0.1,0.9342579292560219,1.4,1.6,0.0,0.3,0.8596906255566203,0.07456730369940157,-0.19999999999999996,0.2
2023-05-21,West Ham,Leeds,3,1,1,3,0,0,9,5,,,4,4,14,0.0,1.0,0.6,4.2,0.0,1.2,3.0,3.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2023,5,1.2,1.8,1.6,2.8,14.0,15.0,,3,0,2,0.6,1.3,-1.2,-0.4,0.4675357826439527,0.4,0.8,-1.0,-1.4,-0.011417609730236295,0.478953392374189,0.19999999999999996,-0.19999999999999996
2023-05-21,Brighton,Southampton,3,1,2,5,0,0,4,3,,,4,7,7,0.0,2.4,2.4,5.6,0.0,1.4,2.2,4.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023,5,2.4,1.6,1.4,2.2,13.0,13.0,,3,0,2,1.8,1.6,0.6,0.3,1.1124785851622594,0.2,0.2,-1.2,-1.4,-0.20377768840676844,1.3162562735690277,1.6,1.7999999999999998
2023-05-21,Man City,Chelsea,1,0,0,2,0,0,5,2,,,1,2,7,0.0,2.8,1.2,5.6,0.0,1.4,2.2,3.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,3.2,0.8,1.4,1.6,15.0,15.0,,3,0,1,3.0,3.0,2.2,2.2,2.400097440042746,0.8,0.9,-0.6,-0.4,0.4589413427530653,1.9411560972896806,2.2,2.8000000000000003
2023-05-22,Newcastle,Leicester,0,0,2,0,0,0,12,1,,,0,2,13,0.0,2.6,1.6,9.2,0.0,1.6,2.4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,5,3.0,1.0,1.4,2.4,4.0,14.0,,1,1,0,2.0,2.2,1.2,1.5,1.6278332983817638,1.0,0.6,-0.8,-0.9,0.07461278043040823,1.5532205179513556,1.0,2.0
2023-05-24,Brighton,Man City,1,1,2,1,0,0,5,1,,,2,3,6,0.0,1.8,2.6,6.0,0.0,2.2,0.6,6.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,5,2.8,1.8,2.8,0.6,3.0,10.0,,1,1,0,1.8,1.8,-0.2,0.5,1.2646591103197398,3.0,3.0,1.8,2.1,2.379626518949019,-1.1149674086292791,-1.2,-2.0
2023-05-25,Man United,Chelsea,4,1,1,1,0,0,3,4,,,5,2,7,0.0,0.8,2.2,6.0,0.0,1.2,2.2,3.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,5,1.2,0.0,1.4,1.4,12.0,4.0,,3,0,3,1.8,1.9,0.4,0.5,1.2971786956446538,0.8,0.6,-0.6,-0.7,0.37106755262420776,0.9261111430204461,1.0,1.0
2023-05-28,Leeds,Tottenham,1,4,3,0,0,0,12,3,,,5,3,15,0.0,1.2,2.8,3.4,0.0,1.6,2.0,5.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2023,5,1.4,3.0,1.8,3.2,15.0,15.0,,0,3,-3,0.4,0.5,-1.2,-1.8,-0.09190783307713087,0.8,0.9,-0.6,-0.8,0.488683558138059,-0.5805913912151899,-0.4,-0.6
2023-05-28,Everton,Bournemouth,1,0,1,3,0,0,9,3,,,1,4,12,0.0,1.8,2.0,5.6,0.0,1.2,1.6,3.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,0.8,2.2,1.0,1.4,14.0,15.0,,3,0,1,1.0,0.8,-0.4,-0.6,0.29791622847656357,1.2,1.5,-0.2,-0.4,0.4096792634370664,-0.11176303496050283,-0.19999999999999996,-0.2
2023-05-28,Crystal Palace,Nott'm Forest,1,1,0,2,0,0,5,4,,,2,2,9,0.0,1.6,2.0,7.6,0.0,2.2,1.8,2.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,1.6,1.0,1.2,2.2,15.0,15.0,,1,1,0,1.4,1.7,0.0,0.4,0.8331841289494659,2.0,1.1,0.6,-0.3,0.5703944593664484,0.2627896695830175,-0.6000000000000001,-0.6
2023-05-28,Chelsea,Newcastle,1,1,0,0,0,0,10,3,,,2,0,13,0.0,1.4,2.2,3.4,0.0,1.8,1.8,8.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,0.6,1.6,2.6,1.6,15.0,15.0,,1,1,0,0.8,0.5,-0.8,-1.0,0.21070944703612493,1.6,2.0,0.6,1.3,1.5229228505060226,-1.3122134034698978,-0.8,-1.4
2023-05-28,Man United,Fulham,2,1,1,2,0,0,5,4,,,3,3,9,0.0,1.4,2.0,6.4,0.0,2.0,0.8,4.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,2.0,0.2,1.2,1.0,3.0,15.0,,3,0,1,1.8,2.2,0.8,1.0,1.4709848429776238,1.4,1.3,0.4,0.2,0.9001403840086775,0.5708444589689463,0.40000000000000013,0.4
2023-05-28,Aston Villa,Brighton,2,1,4,4,0,0,4,3,,,3,8,7,0.0,0.8,2.8,6.0,0.0,1.8,2.2,5.4,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,2.2,0.2,1.6,2.0,15.0,10.0,,3,0,1,1.4,2.0,0.0,0.8,1.243782430448582,1.4,1.6,-0.4,0.3,1.196817676248554,0.04696475420002799,0.0,0.4
2023-05-28,Arsenal,Wolves,5,0,0,0,0,0,8,4,,,5,0,12,0.0,1.2,1.0,5.0,0.0,0.8,3.2,4.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2023,5,2.8,1.8,0.6,2.6,14.0,15.0,,3,0,5,1.2,1.5,-0.6,0.3,1.1945731147368746,1.4,1.4,-1.0,-0.5,0.5562715398342428,0.6383015749026317,-0.19999999999999996,0.4
2023-05-28,Southampton,Liverpool,4,4,0,2,0,0,2,9,,,8,2,11,0.0,1.0,2.2,4.6,0.0,2.0,2.2,6.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023,5,0.8,2.4,2.4,1.2,15.0,13.0,,1,1,0,0.0,0.2,-1.6,-1.4,-0.26463381151664944,2.6,2.4,1.2,1.3,1.6828493548735124,-1.9474831663901617,-2.6,-2.8
2023-05-28,Leicester,West Ham,2,1,1,1,0,0,3,5,,,3,2,8,0.0,1.2,2.2,4.0,0.0,1.4,0.8,5.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023,5,1.0,1.8,1.6,1.8,13.0,14.0,,3,0,1,0.6,0.6,-1.0,-0.9,0.1282387999415642,1.2,1.3,-0.6,-0.3,0.6851953744026936,-0.5569565744611294,-0.6,-0.4
2023-05-28,Brentford,Man City,1,0,4,0,0,0,3,4,,,1,4,7,0.0,1.8,1.4,4.0,0.0,2.0,0.2,5.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,5,1.4,1.0,2.2,0.6,14.0,4.0,,3,0,1,2.4,1.4,1.2,0.2,1.2006047535547606,2.6,2.8,1.6,2.0,2.197980900492764,-0.9973761469380036,-0.20000000000000018,-0.40000000000000013
2023-08-12,Bournemouth,West Ham,1,1,1,4,0,0,10,4,,,2,5,14,0.0,1.0,1.6,3.4,0.0,1.0,0.6,5.4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023,8,1.0,2.2,1.6,2.2,84.0,76.0,,1,1,0,0.6,1.2,-0.6,-0.6,0.32720637146109005,1.2,1.3,-0.6,0.0,0.5746587645035826,-0.2474523930424925,-0.6,0.0
2023-08-12,Arsenal,Nott'm Forest,2,1,2,2,0,0,8,3,,,3,4,11,0.0,2.0,0.8,6.0,0.0,1.8,1.8,2.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,3.0,1.6,1.2,2.0,76.0,76.0,,3,0,1,1.8,1.5,1.0,0.5,1.4599585577917737,1.6,1.1,0.2,-0.3,0.5734100417887974,0.8865485160029764,0.19999999999999996,0.8
2023-08-12,Everton,Fulham,0,1,0,2,0,0,10,4,,,1,2,14,0.0,1.8,1.8,6.8,0.0,2.0,1.0,5.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,0.8,2.2,1.2,1.0,76.0,76.0,,0,3,-1,1.6,1.0,0.4,-0.5,0.4916600434684404,1.4,1.3,0.4,0.2,0.7677097509345645,-0.2760497074661241,0.20000000000000018,0.0
2023-08-12,Newcastle,Aston Villa,5,1,4,4,0,0,6,5,,,6,8,11,0.0,1.4,1.6,7.2,0.0,1.0,3.0,5.2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,2.6,1.0,0.8,1.0,82.0,84.0,,3,0,4,1.2,1.8,0.2,0.9,1.4289151118999572,1.4,2.0,0.0,0.7,1.341181526461462,0.0877335854384953,-0.19999999999999996,0.2
2023-08-13,Brentford,Tottenham,2,2,1,4,0,0,3,6,,,4,5,9,0.0,1.6,1.8,4.2,0.0,2.0,1.8,4.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2023,8,1.4,0.8,2.0,2.8,77.0,77.0,,1,1,0,2.4,1.6,1.0,0.3,1.3024018723935202,1.2,1.1,0.0,-0.5,0.7444830320531663,0.5579188403403539,1.2,1.0
2023-08-13,Chelsea,Liverpool,1,1,3,3,0,0,4,4,,,2,6,8,0.0,1.4,1.8,5.0,0.0,2.0,2.0,7.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,0.8,1.4,3.0,1.2,77.0,77.0,,1,1,0,1.0,0.6,-0.4,-0.8,0.2503620837920288,2.2,2.4,1.0,1.3,1.5725517075166582,-1.3221896237246293,-1.2000000000000002,-1.4
2023-08-14,Man United,Wolves,1,0,2,3,0,0,8,7,,,1,5,15,0.0,1.8,1.4,6.2,0.0,0.4,2.2,4.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,8,2.2,0.4,0.4,3.2,78.0,78.0,,3,0,1,2.4,2.2,1.2,1.0,1.545241392464554,0.8,1.4,-2.4,-0.8,0.29589299726039214,1.249348395204162,1.5999999999999999,3.5999999999999996
2023-08-19,Fulham,Brentford,0,3,2,2,1,0,5,5,,,3,5,10,0.0,2.2,1.4,5.0,0.0,1.6,1.8,3.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,2.0,1.8,1.0,1.0,91.0,91.0,,0,3,-3,2.0,1.6,0.8,0.4,0.9133303322480618,2.0,1.7,0.8,0.4,1.230988854647729,-0.3176585223996672,0.0,0.0
2023-08-19,Liverpool,Bournemouth,3,1,1,3,1,0,10,2,,,4,5,12,0.0,2.0,2.6,6.6,0.0,0.4,1.6,5.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,2.0,1.2,1.0,1.0,91.0,83.0,,3,0,2,1.8,2.4,0.8,1.3,1.473672625502088,0.2,1.3,-1.2,-0.4,0.3549412295266074,1.1187313959754805,1.6,2.0
2023-08-19,Wolves,Brighton,1,4,3,6,1,0,5,3,,,5,10,8,0.0,0.4,2.6,4.8,0.0,2.0,2.8,3.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2023,8,1.4,0.2,1.6,2.0,91.0,83.0,,0,3,-3,0.8,1.3,-1.4,-0.9,0.22514173517564923,1.4,1.6,0.2,0.5,1.234033521146894,-1.0088917859712447,-0.5999999999999999,-1.5999999999999999
2023-08-19,Tottenham,Man United,2,0,1,3,0,0,5,6,,,2,4,11,0.0,1.8,2.2,5.6,0.0,2.0,1.4,6.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,8,1.6,1.8,1.0,0.8,91.0,91.0,,3,0,2,1.4,1.1,0.2,-0.5,0.7297934793376835,3.0,2.2,1.6,0.9,1.611810531723542,-0.8820170523858586,-1.6,-1.4000000000000001
2023-08-19,Man City,Newcastle,1,0,1,5,0,0,3,0,,,1,6,3,0.0,1.6,0.2,4.2,0.0,2.4,2.0,6.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,2.6,0.6,1.8,1.6,90.0,83.0,,3,0,1,2.0,2.5,1.2,1.6,2.0417995310215993,1.8,1.8,1.4,1.2,1.6293148056147362,0.4124847254068631,0.19999999999999996,-0.19999999999999996
2023-08-20,Aston Villa,Everton,4,0,3,4,0,0,7,6,,,4,7,13,0.0,1.2,3.8,5.4,0.0,1.4,1.6,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,2.0,0.4,1.6,1.2,84.0,92.0,,3,0,4,1.4,1.7,-0.6,0.2,1.0421523569818123,1.4,0.9,0.2,-0.6,0.4010051961366127,0.6411471608451996,0.0,-0.8
2023-08-20,West Ham,Chelsea,3,1,2,3,1,0,3,9,,,4,6,12,0.0,1.2,1.2,5.6,0.0,1.0,1.8,4.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2023,8,1.6,2.0,1.0,2.0,91.0,87.0,,3,0,2,1.4,1.1,0.0,-0.1,0.5772352014000833,0.6,0.6,-0.8,-0.8,0.2859096808245899,0.29132552057549344,0.7999999999999999,0.8
2023-08-21,Crystal Palace,Arsenal,0,1,2,1,0,1,1,8,,,1,4,9,0.0,1.2,1.0,5.8,0.0,1.8,1.2,6.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,8,1.8,1.0,1.4,1.8,85.0,93.0,,0,3,-1,1.6,1.8,0.4,0.7,0.9508109537017746,1.8,1.5,0.8,0.3,1.5351983809217273,-0.5843874272199527,-0.19999999999999996,-0.4
2023-08-26,Bournemouth,Tottenham,0,2,1,3,0,0,6,2,,,2,4,8,0.0,0.4,2.0,4.0,0.0,2.0,1.8,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2023,8,1.2,2.0,2.2,3.0,14.0,13.0,,0,3,-2,0.2,1.0,-1.2,-0.7,0.23771439038703016,1.4,1.1,0.4,-0.4,0.9196199340096083,-0.6819055436225782,-1.2,-1.6
2023-08-26,Man United,Nott'm Forest,3,2,4,4,0,1,11,3,,,5,9,14,0.0,1.6,1.4,5.6,0.0,1.4,2.0,4.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,2.0,0.4,1.4,2.0,12.0,14.0,,3,0,1,2.4,1.9,0.8,0.5,1.3670111272089243,1.6,1.4,0.2,0.0,0.6495881130022358,0.7174230142066884,0.7999999999999998,0.6000000000000001
2023-08-26,Brighton,West Ham,1,3,1,3,0,0,17,4,,,4,4,21,0.0,2.6,3.2,4.2,0.0,1.6,1.8,5.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023,8,2.0,1.6,1.0,2.4,14.0,14.0,,0,3,-2,2.0,1.9,1.4,1.0,1.413279584106524,1.4,1.3,0.2,0.1,0.7825463614838432,0.6307332226226808,0.6000000000000001,1.2
2023-08-26,Arsenal,Fulham,2,2,0,3,0,1,8,3,,,4,4,11,0.0,1.6,1.4,7.0,0.0,1.2,2.0,5.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,2.6,1.6,0.8,0.8,14.0,14.0,,1,1,0,1.8,1.7,0.6,0.4,1.6026759204423853,1.4,1.3,-0.2,-0.1,0.6988267466337728,0.9038491738086125,0.40000000000000013,0.8
2023-08-26,Brentford,Crystal Palace,1,1,0,0,0,0,8,6,,,2,0,14,0.0,2.2,1.8,4.0,0.0,1.2,0.4,5.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,1.6,0.8,1.0,1.0,13.0,14.0,,1,1,0,2.6,2.0,1.6,0.8,1.410543952059335,1.6,1.5,0.4,0.2,0.8137032859440978,0.5968406661152372,1.0,1.2000000000000002
2023-08-26,Everton,Wolves,0,1,3,4,0,0,7,0,,,1,7,7,0.0,0.4,1.4,8.0,0.0,0.4,2.8,4.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2023,8,0.6,2.2,0.2,3.2,14.0,12.0,,0,3,-1,0.8,0.9,-1.4,-0.8,0.19790264143682756,0.2,1.0,-2.2,-1.3,0.08048947351120844,0.11741316792561912,0.6000000000000001,0.8000000000000003
2023-08-27,Newcastle,Liverpool,1,2,1,2,0,1,5,9,,,3,4,14,0.0,2.0,2.6,5.4,0.0,2.4,2.2,7.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,2.4,1.0,3.2,1.4,15.0,14.0,,0,3,-1,1.6,1.8,1.2,1.4,1.4233388180929567,1.8,2.4,1.0,1.0,1.587995150816115,-0.16465633272315827,-0.19999999999999996,0.19999999999999996
2023-09-02,Brighton,Newcastle,3,1,4,4,0,0,5,3,,,4,8,8,0.0,2.2,3.0,6.8,0.0,1.4,2.4,5.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,9,2.0,2.2,1.4,1.6,7.0,14.0,,3,0,2,1.4,1.6,0.6,0.2,1.1889676501008575,1.0,1.5,0.4,0.8,1.238546684477743,-0.0495790343768856,0.3999999999999999,0.19999999999999996
